Date;ON;1W;1M;2M;3M;6M;12M
2017-06-16;1.1772200000000002;1.19;1.21222;1.24389;1.27356;1.43267;1.73233
2017-06-15;1.175;1.1883299999999999;1.20944;1.23833;1.26744;1.42711;1.7295599999999998
2017-06-14;0.93111;1.1618899999999999;1.17167;1.2011100000000001;1.25033;1.426;1.73622
2017-06-13;0.93111;1.15111;1.15889;1.19167;1.24556;1.4232200000000002;1.73567
2017-06-12;0.93111;1.11211;1.13933;1.18167;1.24167;1.42183;1.73567
2017-06-09;0.93111;1.076;1.12711;1.17278;1.23644;1.41683;1.7284400000000002
2017-06-08;0.93056;1.03544;1.11711;1.16278;1.22811;1.41544;1.7284400000000002
2017-06-07;0.93111;0.975;1.096;1.15167;1.221;1.41406;1.724
2017-06-06;0.93056;0.9532200000000001;1.08867;1.145;1.219;1.41711;1.7228900000000003
2017-06-05;0.93111;0.951;1.0842200000000002;1.14167;1.21956;1.41822;1.72567
2017-06-02;0.93111;0.9515600000000001;1.08617;1.14306;1.2225;1.42822;1.7306700000000002
2017-06-01;0.93111;0.9515600000000001;1.07589;1.1347200000000002;1.2180600000000001;1.42239;1.7265
2017-05-31;0.92889;0.9515600000000001;1.06033;1.1258299999999999;1.21;1.41878;1.7237200000000001
2017-05-30;0.93111;0.9506100000000001;1.0505;1.1144399999999999;1.2017799999999998;1.41489;1.7215
2017-05-26;0.93;0.9492200000000001;1.04467;1.12083;1.2017799999999998;1.41378;1.72122
2017-05-25;0.93;0.9496700000000001;1.04383;1.12028;1.20039;1.41794;1.7228900000000003
2017-05-24;0.93056;0.9496700000000001;1.03272;1.11056;1.19761;1.41739;1.72567
2017-05-23;0.93056;0.94944;1.02356;1.1013899999999999;1.1886700000000001;1.4135;1.7195599999999998
2017-05-22;0.92889;0.9483299999999999;1.02939;1.09889;1.192;1.41933;1.7265
2017-05-19;0.92889;0.9475;1.01711;1.0961100000000001;1.18644;1.41517;1.7228900000000003
2017-05-18;0.9277799999999999;0.9472200000000001;1.00994;1.07639;1.17172;1.39906;1.7045599999999999
2017-05-17;0.9283299999999999;0.9466700000000001;1.00356;1.07833;1.17839;1.41406;1.73289
2017-05-16;0.9283299999999999;0.9466700000000001;0.99911;1.07833;1.18117;1.42044;1.7453900000000002
2017-05-15;0.92889;0.94778;1.00078;1.07556;1.17944;1.42267;1.74511
2017-05-12;0.9283299999999999;0.9466700000000001;0.99244;1.07778;1.17956;1.43656;1.76567
2017-05-11;0.9283299999999999;0.9455600000000001;0.98911;1.07833;1.1817799999999998;1.43933;1.78567
2017-05-10;0.9283299999999999;0.9472200000000001;0.98856;1.07028;1.1809399999999999;1.44211;1.78761
2017-05-09;0.92722;0.9466700000000001;0.98856;1.07;1.182;1.44517;1.79067
2017-05-08;0.9277799999999999;0.9466700000000001;0.99411;1.06833;1.18456;1.4368299999999998;1.78817
2017-05-05;0.9277799999999999;0.9472200000000001;0.99444;1.06;1.18039;1.43267;1.779
2017-05-04;0.9277799999999999;0.9475;0.9927799999999999;1.06028;1.1792799999999999;1.436;1.78067
2017-05-03;0.92722;0.9483299999999999;0.99167;1.04611;1.1712200000000001;1.42739;1.7701099999999999
2017-05-02;0.9266700000000001;0.94778;0.9927799999999999;1.04361;1.17372;1.43239;1.7801099999999999
2017-04-28;0.9294399999999999;0.95;0.995;1.03722;1.1723299999999999;1.42628;1.774
2017-04-27;0.93056;0.9466700000000001;0.995;1.03722;1.16956;1.43044;1.7765
2017-04-26;0.9302799999999999;0.94611;0.9927799999999999;1.04;1.1717799999999998;1.43111;1.78289
2017-04-25;0.9283299999999999;0.945;0.9922200000000001;1.04056;1.17039;1.42361;1.77483
2017-04-24;0.9266700000000001;0.945;0.99111;1.04611;1.1665;1.42072;1.76817
2017-04-21;0.9294399999999999;0.945;0.99056;1.04;1.15622;1.40211;1.7445599999999999
2017-04-20;0.9294399999999999;0.94389;0.9883299999999999;1.04056;1.15317;1.39406;1.73928
2017-04-19;0.93;0.94611;0.99111;1.03611;1.15567;1.3907200000000002;1.73567
2017-04-18;0.93;0.9472200000000001;0.9927799999999999;1.03667;1.15622;1.39767;1.76122
2017-04-13;0.92611;0.9455600000000001;0.99444;1.035;1.15844;1.4032200000000001;1.77178
2017-04-12;0.9277799999999999;0.9472200000000001;0.9938899999999999;1.0333299999999999;1.15844;1.41044;1.7834400000000001
2017-04-11;0.92722;0.9472200000000001;0.99;1.02722;1.15511;1.41544;1.789
2017-04-07;0.93056;0.9472200000000001;0.99;1.02611;1.15761;1.42961;1.799
2017-04-06;0.93;0.9472200000000001;0.98944;1.02667;1.15539;1.426;1.79817
2017-04-05;0.93111;0.94778;0.98556;1.02722;1.15039;1.4229399999999999;1.79594
2017-04-04;0.93;0.94889;0.98611;1.02833;1.14983;1.42572;1.79178
2017-04-03;0.92722;0.9522200000000001;0.9833299999999999;1.02556;1.14983;1.42628;1.8026099999999998
2017-03-31;0.9216700000000001;0.95111;0.9827799999999999;1.025;1.1495600000000001;1.4232200000000002;1.80178
2017-03-30;0.9266700000000001;0.95667;0.9827799999999999;1.02556;1.14761;1.41878;1.7934400000000001
2017-03-29;0.92556;0.94778;0.9822200000000001;1.02444;1.14678;1.4198899999999999;1.794
2017-03-28;0.925;0.94389;0.9822200000000001;1.0205600000000001;1.15222;1.42489;1.79817
2017-03-27;0.9244399999999999;0.94389;0.9822200000000001;1.02278;1.1518899999999999;1.4243299999999999;1.7970599999999999
2017-03-24;0.9266700000000001;0.94389;0.9827799999999999;1.02278;1.1512799999999999;1.42711;1.80289
2017-03-23;0.92611;0.94389;0.98167;1.02;1.15289;1.42794;1.80372
2017-03-22;0.9266700000000001;0.945;0.9838899999999999;1.02389;1.15678;1.4312799999999999;1.8067799999999998
2017-03-21;0.9253299999999999;0.94611;0.9772200000000001;1.02;1.15622;1.4337799999999998;1.81539
2017-03-20;0.9264399999999999;0.9466700000000001;0.9772200000000001;1.02;1.15622;1.43489;1.81594
2017-03-17;0.92422;0.94611;0.97611;1.02167;1.15178;1.43156;1.8131700000000002
2017-03-16;0.9257799999999999;0.9456700000000001;0.9783299999999999;1.01556;1.15178;1.431;1.81428
2017-03-15;0.68667;0.9227799999999999;0.94278;0.9872200000000001;1.1481700000000001;1.43822;1.82761
2017-03-14;0.68689;0.90889;0.9283299999999999;0.9772200000000001;1.13733;1.43239;1.8234400000000002
2017-03-13;0.68278;0.87889;0.91222;0.96944;1.1312200000000001;1.43211;1.82122
2017-03-10;0.68189;0.84611;0.89056;0.9583299999999999;1.12122;1.426;1.81844
2017-03-09;0.68211;0.81567;0.88139;0.9483299999999999;1.11956;1.4301700000000002;1.81428
2017-03-08;0.68211;0.735;0.8577799999999999;0.93222;1.109;1.421;1.80122
2017-03-07;0.68278;0.7138899999999999;0.85444;0.92889;1.10622;1.42044;1.7998299999999998
2017-03-06;0.68278;0.71;0.84667;0.92556;1.10622;1.421;1.8001099999999999
2017-03-03;0.68278;0.71;0.83444;0.91333;1.1016700000000001;1.42267;1.80817
2017-03-02;0.68278;0.71167;0.83;0.905;1.1;1.416;1.79817
2017-03-01;0.68167;0.71111;0.8105600000000001;0.89333;1.0927799999999999;1.40628;1.78983
2017-02-28;0.68056;0.71111;0.78889;0.8627799999999999;1.064;1.37489;1.7562200000000001
2017-02-27;0.68333;0.71167;0.7844399999999999;0.85167;1.05456;1.3612799999999998;1.73983
2017-02-24;0.68278;0.71111;0.78056;0.85167;1.054;1.3607200000000002;1.7395599999999998
2017-02-23;0.68333;0.71222;0.77833;0.8522200000000001;1.05233;1.36239;1.7442799999999998
2017-02-22;0.68333;0.7138899999999999;0.7794399999999999;0.85444;1.054;1.36294;1.74567
2017-02-21;0.68611;0.71444;0.7794399999999999;0.8533299999999999;1.05344;1.36239;1.7453900000000002
2017-02-20;0.68611;0.71444;0.77722;0.85111;1.05011;1.35711;1.7353900000000002
2017-02-17;0.68611;0.71444;0.7794399999999999;0.8533299999999999;1.05233;1.3573899999999999;1.7353900000000002
2017-02-16;0.68611;0.7188899999999999;0.78056;0.8583299999999999;1.0565;1.36378;1.74511
2017-02-15;0.6855600000000001;0.71778;0.77222;0.85111;1.04178;1.34406;1.724
2017-02-14;0.6872199999999999;0.715;0.77;0.84778;1.0373299999999999;1.33656;1.7078900000000001
2017-02-13;0.6872199999999999;0.71528;0.77;0.84778;1.039;1.33794;1.71039
2017-02-10;0.6877800000000001;0.71417;0.7711100000000001;0.8455600000000001;1.0362200000000001;1.33822;1.70261
2017-02-09;0.68667;0.71611;0.77056;0.84;1.03372;1.33489;1.694
2017-02-08;0.68667;0.71972;0.77167;0.8383299999999999;1.03372;1.33794;1.7001099999999998
2017-02-07;0.6877800000000001;0.72111;0.77278;0.83778;1.03817;1.3435;1.70511
2017-02-06;0.68833;0.72222;0.77528;0.83944;1.03844;1.34406;1.70733
2017-02-03;0.6927800000000001;0.72167;0.77556;0.84111;1.034;1.34989;1.71344
2017-02-02;0.68833;0.7205600000000001;0.77667;0.84111;1.03372;1.3487799999999999;1.71233
2017-02-01;0.69111;0.7215;0.78;0.84167;1.0345600000000001;1.3504399999999999;1.71511
2017-01-31;0.69;0.7215;0.7794399999999999;0.83944;1.0345600000000001;1.3473899999999999;1.71344
2017-01-30;0.69167;0.72206;0.78;0.84111;1.034;1.35656;1.7248299999999999
2017-01-27;0.69;0.72011;0.77833;0.8422200000000001;1.039;1.3587799999999999;1.724
2017-01-26;0.6872199999999999;0.72178;0.7761100000000001;0.8422200000000001;1.039;1.3618299999999999;1.72817
2017-01-25;0.68833;0.72344;0.7761100000000001;0.8455600000000001;1.0373299999999999;1.35683;1.71872
2017-01-24;0.68833;0.7228899999999999;0.7733300000000001;0.845;1.03178;1.34572;1.70733
2017-01-23;0.68889;0.72206;0.7711100000000001;0.8469399999999999;1.03789;1.35239;1.72122
2017-01-20;0.68833;0.72344;0.77528;0.85056;1.04344;1.35822;1.73289
2017-01-19;0.69;0.724;0.7763899999999999;0.85111;1.04122;1.35156;1.72817
2017-01-18;0.6894399999999999;0.72428;0.77667;0.84806;1.03011;1.3385;1.71039
2017-01-17;0.69;0.72033;0.76944;0.83778;1.02483;1.33239;1.70233
2017-01-16;0.6927800000000001;0.71944;0.76778;0.83667;1.02372;1.33294;1.7017799999999998
2017-01-13;0.6927800000000001;0.72078;0.7683300000000001;0.835;1.0231700000000001;1.33156;1.6984400000000002
2017-01-12;0.6927800000000001;0.71733;0.76722;0.83444;1.02178;1.33267;1.6978900000000001
2017-01-11;0.6927800000000001;0.71733;0.76722;0.8333299999999999;1.02178;1.33461;1.7028900000000002
2017-01-10;0.69333;0.7195600000000001;0.765;0.83167;1.01789;1.33378;1.7017799999999998
2017-01-09;0.693;0.71844;0.7633300000000001;0.83167;1.01483;1.33156;1.7006700000000001
2017-01-06;0.691;0.71811;0.7633300000000001;0.82778;1.01011;1.32433;1.6845599999999998
2017-01-05;0.69222;0.71867;0.76556;0.82444;1.00928;1.321;1.689
2017-01-04;0.6904399999999999;0.71833;0.76556;0.82278;1.00511;1.32156;1.689
2017-01-03;0.69544;0.72333;0.7733300000000001;0.82;0.99872;1.3176700000000001;1.689
2016-12-30;0.69211;0.72333;0.77167;0.81944;0.9978899999999999;1.3176700000000001;1.68567
2016-12-29;0.6882199999999999;0.72333;0.7711100000000001;0.81944;0.9978899999999999;1.3176700000000001;1.68733
2016-12-28;0.6865600000000001;0.71533;0.77;0.81611;0.9981700000000001;1.3176700000000001;1.6901099999999998
2016-12-23;0.6937800000000001;0.71144;0.7611100000000001;0.8144399999999999;0.9970600000000001;1.31656;1.68956
2016-12-22;0.6865600000000001;0.71144;0.7561100000000001;0.81333;0.9970600000000001;1.316;1.6878900000000001
2016-12-21;0.686;0.70778;0.755;0.81139;0.99761;1.316;1.68956
2016-12-20;0.68378;0.705;0.749;0.8105600000000001;0.9962200000000001;1.32044;1.6906700000000001
2016-12-19;0.68111;0.70306;0.744;0.81;0.9942799999999999;1.3176700000000001;1.6917799999999998
2016-12-16;0.68389;0.70444;0.739;0.8094399999999999;0.9973299999999999;1.31989;1.69344
2016-12-15;0.67889;0.70389;0.73622;0.80611;0.9931700000000001;1.32267;1.69956
2016-12-14;0.43867;0.68406;0.70728;0.78778;0.97039;1.2982200000000002;1.6545599999999998
2016-12-13;0.437;0.6731699999999999;0.70389;0.7825;0.96344;1.2982200000000002;1.654
2016-12-12;0.437;0.64544;0.69472;0.775;0.9587200000000001;1.2987799999999998;1.6545599999999998
2016-12-09;0.43422;0.60822;0.68;0.7713899999999999;0.9565;1.296;1.6484400000000001
2016-12-08;0.43311000000000005;0.56628;0.66389;0.76583;0.95306;1.29322;1.6445599999999998
2016-12-07;0.43367;0.49378;0.65417;0.75639;0.95083;1.29322;1.6451099999999999
2016-12-06;0.43422;0.47043999999999997;0.64889;0.75361;0.95083;1.29322;1.64567
2016-12-05;0.43478;0.46156;0.65194;0.75139;0.94806;1.291;1.644
2016-12-02;0.43478;0.461;0.64667;0.74861;0.94639;1.29156;1.6445599999999998
2016-12-01;0.43422;0.45821999999999996;0.6345;0.7438899999999999;0.9416700000000001;1.291;1.6434400000000002
2016-11-30;0.43056000000000005;0.45821999999999996;0.62367;0.7425;0.9341700000000001;1.28878;1.639
2016-11-29;0.43422;0.46043999999999996;0.6167199999999999;0.73444;0.9306700000000001;1.29267;1.64067
2016-11-28;0.43422;0.45878;0.60561;0.7319399999999999;0.93511;1.28989;1.6412200000000001
2016-11-25;0.43478;0.45821999999999996;0.6058899999999999;0.7319399999999999;0.9373299999999999;1.28989;1.6451099999999999
2016-11-24;0.43422;0.45821999999999996;0.60256;0.7338899999999999;0.93706;1.28878;1.6434400000000002
2016-11-23;0.43422;0.45588999999999996;0.592;0.72583;0.93011;1.27989;1.6295600000000001
2016-11-22;0.43367;0.45811;0.58422;0.72028;0.9248299999999999;1.2782200000000001;1.62789
2016-11-21;0.43367;0.45978;0.5677800000000001;0.7105600000000001;0.9198299999999999;1.27433;1.62289
2016-11-18;0.43367;0.45978;0.566;0.70667;0.91622;1.2793299999999999;1.62067
2016-11-17;0.43456000000000006;0.45921999999999996;0.5617800000000001;0.70333;0.91122;1.2748899999999999;1.60456
2016-11-16;0.43288999999999994;0.457;0.55456;0.69889;0.9087200000000001;1.27544;1.61178
2016-11-15;0.43288999999999994;0.45893999999999996;0.55011;0.69389;0.90622;1.27211;1.60456
2016-11-14;0.43343999999999994;0.45921999999999996;0.54206;0.70167;0.91122;1.2748899999999999;1.61011
2016-11-11;0.43233;0.45921999999999996;0.53817;0.69489;0.9056700000000001;1.26211;1.58789
2016-11-10;0.43233;0.45978;0.53817;0.69194;0.9020600000000001;1.2582200000000001;1.58344
2016-11-09;0.43233;0.45728;0.5364399999999999;0.6761699999999999;0.8865;1.2426700000000002;1.5562200000000002
2016-11-08;0.434;0.45978;0.537;0.6761699999999999;0.88233;1.25378;1.56789
2016-11-07;0.43456000000000006;0.45893999999999996;0.53533;0.67061;0.8867799999999999;1.25156;1.56844
2016-11-04;0.43511000000000005;0.45838999999999996;0.53533;0.66811;0.88261;1.2454399999999999;1.559
2016-11-03;0.43678;0.4595;0.53256;0.6664399999999999;0.88094;1.24711;1.56011
2016-11-02;0.43733;0.46033;0.532;0.66556;0.8756700000000001;1.24822;1.56511
2016-11-01;0.43456000000000006;0.45866999999999997;0.5304399999999999;0.66833;0.88094;1.2565600000000001;1.5756700000000001
2016-10-31;0.43343999999999994;0.45978;0.53378;0.67111;0.88428;1.256;1.57511
2016-10-28;0.43543999999999994;0.45978;0.53267;0.6722199999999999;0.88594;1.2582200000000001;1.58233
2016-10-27;0.43488999999999994;0.457;0.53433;0.67278;0.88733;1.25878;1.58233
2016-10-26;0.43433;0.45588999999999996;0.53478;0.67;0.89039;1.261;1.57956
2016-10-25;0.43433;0.45478;0.53589;0.6694399999999999;0.8856700000000001;1.26044;1.57844
2016-10-24;0.43211000000000005;0.45588999999999996;0.534;0.66889;0.8837200000000001;1.2557200000000002;1.57067
2016-10-21;0.43322;0.45643999999999996;0.534;0.66722;0.8817799999999999;1.25711;1.57178
2016-10-20;0.43322;0.45756;0.524;0.66722;0.8817799999999999;1.2562799999999998;1.5662200000000002
2016-10-19;0.43378;0.45756;0.52456;0.6611100000000001;0.8806700000000001;1.2557200000000002;1.564
2016-10-18;0.43322;0.45811;0.52567;0.6611100000000001;0.8812200000000001;1.26072;1.57122
2016-10-17;0.43322;0.46033;0.52789;0.6611100000000001;0.87761;1.26433;1.58067
2016-10-14;0.43044;0.45921999999999996;0.53567;0.65789;0.8816700000000001;1.2622799999999998;1.5856700000000001
2016-10-13;0.431;0.45866999999999997;0.53456;0.65789;0.88;1.2622799999999998;1.58733
2016-10-12;0.42878;0.45866999999999997;0.53456;0.654;0.8811100000000001;1.26367;1.5956700000000001
2016-10-11;0.42767;0.45643999999999996;0.53067;0.65389;0.8775;1.2635;1.59122
2016-10-10;0.42656000000000005;0.45533;0.52956;0.65278;0.87389;1.26033;1.58622
2016-10-07;0.42656000000000005;0.45533;0.529;0.65589;0.8760600000000001;1.2622200000000001;1.58711
2016-10-06;0.42878;0.45643999999999996;0.52956;0.65589;0.87156;1.26244;1.58122
2016-10-05;0.42822;0.45588999999999996;0.52567;0.65122;0.8679399999999999;1.25578;1.57267
2016-10-04;0.42433000000000004;0.45756;0.52722;0.6501100000000001;0.8643299999999999;1.25139;1.5656700000000001
2016-10-03;0.42267;0.46256;0.52833;0.649;0.8578899999999999;1.24778;1.559
2016-09-30;0.42378000000000005;0.45671999999999996;0.5311100000000001;0.649;0.85367;1.2397200000000002;1.55178
2016-09-29;0.41989;0.44866999999999996;0.52722;0.649;0.8456100000000001;1.2377799999999999;1.55633
2016-09-28;0.42063;0.44788;0.5243800000000001;0.6443800000000001;0.8376899999999999;1.23363;1.55138
2016-09-27;0.42544;0.45256;0.52667;0.65122;0.8537799999999999;1.24194;1.55122
2016-09-26;0.42433000000000004;0.45228;0.52444;0.6501100000000001;0.8529399999999999;1.24444;1.55522
2016-09-23;0.42322;0.45338999999999996;0.52222;0.6570600000000001;0.8529399999999999;1.24472;1.55744
2016-09-22;0.42322;0.45588999999999996;0.52528;0.66056;0.85672;1.24833;1.5613299999999999
2016-09-21;0.42211000000000004;0.45783;0.54633;0.6772199999999999;0.8633299999999999;1.25878;1.5707799999999998
2016-09-20;0.42211000000000004;0.45756;0.54306;0.67478;0.8658899999999999;1.25939;1.56467
2016-09-19;0.42156000000000005;0.45478;0.53617;0.67067;0.86067;1.2565600000000001;1.55578
2016-09-16;0.42044;0.45228;0.53178;0.66878;0.85711;1.2473299999999998;1.5448899999999999
2016-09-15;0.42156000000000005;0.45366999999999996;0.53094;0.66989;0.85656;1.25217;1.55011
2016-09-14;0.42211000000000004;0.44922;0.52956;0.6694399999999999;0.8538899999999999;1.2528299999999999;1.5562200000000002
2016-09-13;0.421;0.44588999999999995;0.52428;0.66722;0.8502799999999999;1.24894;1.554
2016-09-12;0.421;0.44533;0.52772;0.6702199999999999;0.8557799999999999;1.25528;1.56644
2016-09-09;0.42156000000000005;0.44506;0.52689;0.66967;0.8522200000000001;1.25;1.5567799999999998
2016-09-08;0.42211000000000004;0.44522;0.51822;0.66467;0.84544;1.23472;1.54033
2016-09-07;0.42156000000000005;0.44383;0.51322;0.65967;0.8335600000000001;1.23361;1.53922
2016-09-06;0.42044;0.443;0.51656;0.663;0.84067;1.25006;1.5613299999999999
2016-09-05;0.42044;0.44328;0.5193300000000001;0.66189;0.83344;1.2486700000000002;1.56244
2016-09-02;0.42044;0.443;0.52572;0.66189;0.83511;1.24706;1.55944
2016-09-01;0.41611000000000004;0.443;0.52294;0.66522;0.83567;1.25122;1.56556
2016-08-31;0.41944;0.44356;0.52489;0.663;0.8393299999999999;1.2445;1.55711
2016-08-30;0.41944;0.44383;0.52322;0.66356;0.84211;1.2445;1.5593299999999999
2016-08-26;0.41833000000000004;0.44243999999999994;0.5243899999999999;0.65367;0.83344;1.2315;1.53656
2016-08-25;0.41989;0.44217;0.52383;0.65122;0.8293299999999999;1.22428;1.52611
2016-08-24;0.41833000000000004;0.443;0.51994;0.64956;0.82544;1.2234399999999999;1.5265600000000001
2016-08-23;0.41778000000000004;0.44356;0.5243899999999999;0.6551100000000001;0.82544;1.229;1.531
2016-08-22;0.41667;0.44466999999999995;0.52217;0.6473300000000001;0.82544;1.229;1.53294
2016-08-19;0.41556000000000004;0.44272;0.5210600000000001;0.64678;0.81711;1.21456;1.52322
2016-08-18;0.41722;0.44106000000000006;0.51244;0.6392800000000001;0.811;1.21011;1.51544
2016-08-17;0.41722;0.44078;0.5141100000000001;0.63567;0.81128;1.20678;1.5196100000000001
2016-08-16;0.41778000000000004;0.44133;0.50744;0.63183;0.80128;1.19456;1.49822
2016-08-15;0.41889;0.44078;0.50744;0.6320600000000001;0.80411;1.19744;1.50661
2016-08-12;0.4191;0.4427;0.50665;0.63255;0.81825;1.2067;1.5257
2016-08-11;0.4202;0.44345;0.50765;0.6288;0.817;1.20395;1.5195
2016-08-10;0.4197;0.4437;0.51765;0.6328;0.8176;1.2037;1.5245
2016-08-09;0.4188;0.44245;0.51315;0.62955;0.816;1.1962;1.5225
2016-08-08;0.4189;0.4431;0.5119;0.6268;0.8065;1.1852;1.5081
2016-08-05;0.4189;0.44235;0.5039;0.6148;0.79235;1.1607;1.4751
2016-08-04;0.4179;0.4431;0.4984;0.6123;0.7876;1.1582;1.4766
2016-08-03;0.4174;0.4441;0.4969;0.61105;0.7776;1.1442;1.4546
2016-08-02;0.4179;0.4441;0.4939;0.6084;0.7676;1.1272;1.4426
2016-08-01;0.4144;0.4461;0.4939;0.6069;0.7591;1.1147;1.4336
2016-07-29;0.4129;0.4456;0.4959;0.6074;0.7591;1.1117;1.4321
2016-07-28;0.4159;0.4461;0.4939;0.6014;0.7565;1.0922;1.42
2016-07-27;0.4164;0.4386;0.49565;0.60265;0.7515;1.0867;1.4136
2016-07-26;0.4179;0.4391;0.49265;0.6012;0.743;1.0732;1.3986
2016-07-25;0.4179;0.4391;0.4909;0.5945;0.7335;1.0597;1.3859
2016-07-22;0.4179;0.4366;0.4904;0.587;0.721;1.0444;1.3719
2016-07-21;0.4179;0.4371;0.4879;0.581;0.7145;1.0319;1.3589
2016-07-20;0.4174;0.4386;0.4874;0.577;0.7016;1.0202;1.3449
2016-07-19;0.4159;0.439;0.4853;0.5767;0.6971;1.0073;1.3289
2016-07-18;0.4159;0.4385;0.48655;0.57495;0.6956;1.0028;1.3264
2016-07-15;0.4152;0.4378;0.4833;0.5705;0.68785;0.9938;1.30825
2016-07-14;0.4122;0.43655;0.4821;0.56425;0.6791;0.98335;1.298
2016-07-13;0.4127;0.4358;0.48135;0.56325;0.6801;0.9801;1.2934
2016-07-12;0.4122;0.4368;0.47935;0.56275;0.67335;0.966;1.2845
2016-07-11;0.4137;0.4368;0.47785;0.56145;0.6691;0.9514;1.2695
2016-07-08;0.4122;0.4358;0.4758;0.5594;0.6671;0.9374;1.253
2016-07-07;0.4127;0.4378;0.4743;0.55525;0.6646;0.9349;1.2465
2016-07-06;0.4112;0.4383;0.47255;0.55425;0.6611;0.92415;1.2305
2016-07-05;0.4096;0.43545;0.4703;0.55025;0.6571;0.9274;1.23375
2016-07-04;0.4061;0.4362;0.46955;0.55;0.65635;0.92815;1.235
2016-07-01;0.4061;0.43645;0.46755;0.5475;0.65335;0.92365;1.225
2016-06-30;0.4116;0.4402;0.46505;0.549;0.6541;0.92415;1.23025
2016-06-29;0.4051;0.4404;0.46655;0.542;0.6461;0.91365;1.21625
2016-06-28;0.4016;0.43645;0.4603;0.53365;0.6311;0.89815;1.20475
2016-06-27;0.4001;0.43195;0.4588;0.5294;0.6271;0.88685;1.1957
2016-06-24;0.3934;0.42095;0.4493;0.5244;0.6236;0.8941;1.2052
2016-06-23;0.3911;0.4162;0.4533;0.53315;0.6401;0.9289;1.24975
2016-06-22;0.3896;0.41165;0.45205;0.53265;0.6401;0.92965;1.251
2016-06-21;0.3901;0.41545;0.4508;0.5339;0.64185;0.93115;1.2525
2016-06-20;0.3901;0.4121;0.44805;0.5362;0.6465;0.93065;1.2515
2016-06-17;0.3865;0.4102;0.4478;0.53575;0.6444;0.92465;1.24075
2016-06-16;0.3855;0.4075;0.44805;0.53375;0.6466;0.9246;1.2385
2016-06-15;0.385;0.40995;0.44605;0.53815;0.65635;0.9429;1.26525
2016-06-14;0.3855;0.4104;0.4423;0.53805;0.6548;0.9339;1.25325
2016-06-13;0.3855;0.41075;0.44205;0.5372;0.6525;0.9364;1.25925
2016-06-10;0.3861;0.41185;0.44655;0.5397;0.6556;0.94415;1.2735
2016-06-09;0.3856;0.41075;0.44705;0.54015;0.65605;0.9439;1.27425
2016-06-08;0.3876;0.408;0.4453;0.5373;0.658;0.947;1.27835
2016-06-07;0.3865;0.408;0.4458;0.5361;0.6566;0.9489;1.2851
2016-06-06;0.3861;0.40775;0.44705;0.537;0.66065;0.9542;1.2856
2016-06-03;0.3861;0.40915;0.4648;0.5598;0.68215;0.9857;1.3314
2016-06-02;0.3855;0.408;0.46305;0.55575;0.6801;0.9839;1.3324
2016-06-01;0.3855;0.4083;0.46955;0.5646;0.6813;0.9854;1.3284
2016-05-31;0.3865;0.4082;0.46885;0.56815;0.6858;0.9931;1.3374
2016-05-27;0.385;0.407;0.45665;0.55795;0.67305;0.9781;1.3167
2016-05-26;0.3861;0.4061;0.45445;0.55735;0.67405;0.9771;1.3207
2016-05-25;0.3861;0.4055;0.4497;0.5531;0.66655;0.9756;1.3227
2016-05-24;0.385;0.4059;0.4442;0.5461;0.6653;0.96815;1.31235
2016-05-23;0.385;0.4046;0.446;0.5469;0.6623;0.9579;1.303
2016-05-20;0.3845;0.4061;0.44325;0.5439;0.6613;0.9554;1.302
2016-05-19;0.384;0.407;0.443;0.5414;0.6539;0.9571;1.2985
2016-05-18;0.385;0.4035;0.43845;0.5234;0.6356;0.93085;1.26965
2016-05-17;0.386;0.4055;0.4387;0.5209;0.6251;0.9116;1.24235
2016-05-16;0.3855;0.4045;0.4362;0.5194;0.6261;0.9064;1.23265
2016-05-13;0.3855;0.4058;0.43395;0.5164;0.6276;0.9069;1.2289
2016-05-12;0.385;0.4049;0.43445;0.5164;0.6261;0.90665;1.2269
2016-05-11;0.385;0.4034;0.43465;0.5174;0.6266;0.9049;1.22515
2016-05-10;0.3845;0.40415;0.4373;0.519;0.6281;0.9049;1.2244
2016-05-09;0.385;0.40415;0.43865;0.519;0.6296;0.9054;1.22715
2016-05-05;0.385;0.4068;0.43715;0.52065;0.6318;0.9083;1.2303
2016-05-04;0.3858;0.4032;0.4359;0.5219;0.6341;0.9071;1.23005
2016-05-03;0.3857;0.405;0.4359;0.522;0.6329;0.90715;1.2318
2016-04-29;0.3837;0.4055;0.43575;0.523;0.6366;0.90415;1.2295
2016-04-28;0.3827;0.404;0.4388;0.5243;0.6366;0.90465;1.23
2016-04-27;0.3802;0.401;0.4352;0.52425;0.63835;0.9139;1.2441
2016-04-26;0.3807;0.4003;0.4377;0.5225;0.63435;0.9119;1.2426
2016-04-25;0.3812;0.3994;0.43695;0.523;0.63385;0.9104;1.23885
2016-04-22;0.3812;0.399;0.43645;0.523;0.63585;0.90865;1.23635
2016-04-21;0.3817;0.399;0.43885;0.52575;0.6381;0.91315;1.23935
2016-04-20;0.3822;0.399;0.44125;0.5275;0.6351;0.90415;1.2248
2016-04-19;0.3827;0.4021;0.44115;0.5265;0.63485;0.90365;1.2247
2016-04-18;0.3812;0.4011;0.43875;0.5255;0.63435;0.9009;1.2183
2016-04-15;0.3807;0.4015;0.43625;0.52375;0.6331;0.9019;1.22125
2016-04-14;0.3797;0.3975;0.43625;0.52275;0.63285;0.9024;1.2208
